V1,MSD,taus,experiment
91,0.0375024128440367,19.11,190122_QuickCap_G4BSatU3PlusH_02.csv
92,0.0375983703703704,19.32,190122_QuickCap_G4BSatU3PlusH_02.csv
93,0.0363666728971963,19.53,190122_QuickCap_G4BSatU3PlusH_02.csv
94,0.0384030660377359,19.74,190122_QuickCap_G4BSatU3PlusH_02.csv
95,0.0389690476190476,19.95,190122_QuickCap_G4BSatU3PlusH_02.csv
96,0.03943725,20.16,190122_QuickCap_G4BSatU3PlusH_02.csv
97,0.0407959417475728,20.37,190122_QuickCap_G4BSatU3PlusH_02.csv
98,0.0421107058823529,20.58,190122_QuickCap_G4BSatU3PlusH_02.csv
99,0.0435986237623762,20.79,190122_QuickCap_G4BSatU3PlusH_02.csv
100,0.04439888,21,190122_QuickCap_G4BSatU3PlusH_02.csv
1,0.00729066331658291,0.21,190122_QuickCap_G4BSatU3PlusH_03.csv
2,0.0108728787878788,0.42,190122_QuickCap_G4BSatU3PlusH_03.csv
3,0.0127311116751269,0.63,190122_QuickCap_G4BSatU3PlusH_03.csv
4,0.014095556122449,0.84,190122_QuickCap_G4BSatU3PlusH_03.csv
5,0.0157349025641026,1.05,190122_QuickCap_G4BSatU3PlusH_03.csv
6,0.017706881443299,1.26,190122_QuickCap_G4BSatU3PlusH_03.csv
7,0.0186650880829016,1.47,190122_QuickCap_G4BSatU3PlusH_03.csv
8,0.0191044947916667,1.68,190122_QuickCap_G4BSatU3PlusH_03.csv
9,0.0190240366492147,1.89,190122_QuickCap_G4BSatU3PlusH_03.csv
10,0.0198646105263158,2.1,190122_QuickCap_G4BSatU3PlusH_03.csv
11,0.0193654232804233,2.31,190122_QuickCap_G4BSatU3PlusH_03.csv
12,0.0189737553191489,2.52,190122_QuickCap_G4BSatU3PlusH_03.csv
13,0.0205736737967914,2.73,190122_QuickCap_G4BSatU3PlusH_03.csv
14,0.0207693064516129,2.94,190122_QuickCap_G4BSatU3PlusH_03.csv
15,0.0216189405405405,3.15,190122_QuickCap_G4BSatU3PlusH_03.csv
16,0.0224447608695652,3.36,190122_QuickCap_G4BSatU3PlusH_03.csv
17,0.023482868852459,3.57,190122_QuickCap_G4BSatU3PlusH_03.csv
18,0.0243856758241758,3.78,190122_QuickCap_G4BSatU3PlusH_03.csv
19,0.025301320441989,3.99,190122_QuickCap_G4BSatU3PlusH_03.csv
20,0.0265447055555556,4.2,190122_QuickCap_G4BSatU3PlusH_03.csv
21,0.0268147318435754,4.41,190122_QuickCap_G4BSatU3PlusH_03.csv
22,0.0278819719101124,4.62,190122_QuickCap_G4BSatU3PlusH_03.csv
23,0.0287276836158192,4.83,190122_QuickCap_G4BSatU3PlusH_03.csv
24,0.0296013181818182,5.04,190122_QuickCap_G4BSatU3PlusH_03.csv
25,0.0304481885714286,5.25,190122_QuickCap_G4BSatU3PlusH_03.csv
26,0.0307728793103448,5.46,190122_QuickCap_G4BSatU3PlusH_03.csv
27,0.0314275375722543,5.67,190122_QuickCap_G4BSatU3PlusH_03.csv
28,0.0321113604651163,5.88,190122_QuickCap_G4BSatU3PlusH_03.csv
29,0.0320653333333333,6.09,190122_QuickCap_G4BSatU3PlusH_03.csv
30,0.0319755,6.3,190122_QuickCap_G4BSatU3PlusH_03.csv
31,0.0322590828402367,6.51,190122_QuickCap_G4BSatU3PlusH_03.csv
32,0.0315345178571429,6.72,190122_QuickCap_G4BSatU3PlusH_03.csv
33,0.0315560359281437,6.93,190122_QuickCap_G4BSatU3PlusH_03.csv
34,0.0323668253012048,7.14,190122_QuickCap_G4BSatU3PlusH_03.csv
35,0.0333964121212121,7.35,190122_QuickCap_G4BSatU3PlusH_03.csv
36,0.0344548292682927,7.56,190122_QuickCap_G4BSatU3PlusH_03.csv
37,0.0346369079754601,7.77,190122_QuickCap_G4BSatU3PlusH_03.csv
38,0.035809524691358,7.98,190122_QuickCap_G4BSatU3PlusH_03.csv
39,0.0372482049689441,8.19,190122_QuickCap_G4BSatU3PlusH_03.csv
40,0.0377934125,8.4,190122_QuickCap_G4BSatU3PlusH_03.csv
41,0.0371468113207547,8.61,190122_QuickCap_G4BSatU3PlusH_03.csv
42,0.0374007911392405,8.82,190122_QuickCap_G4BSatU3PlusH_03.csv
43,0.0366541337579618,9.03,190122_QuickCap_G4BSatU3PlusH_03.csv
44,0.0351042051282051,9.24,190122_QuickCap_G4BSatU3PlusH_03.csv
45,0.0345566,9.45,190122_QuickCap_G4BSatU3PlusH_03.csv
46,0.0340578831168831,9.66,190122_QuickCap_G4BSatU3PlusH_03.csv
47,0.0353417973856209,9.87,190122_QuickCap_G4BSatU3PlusH_03.csv
48,0.0347685263157895,10.08,190122_QuickCap_G4BSatU3PlusH_03.csv
49,0.0344575695364238,10.29,190122_QuickCap_G4BSatU3PlusH_03.csv
50,0.0333869666666667,10.5,190122_QuickCap_G4BSatU3PlusH_03.csv
51,0.0337641409395973,10.71,190122_QuickCap_G4BSatU3PlusH_03.csv
52,0.0335778851351351,10.92,190122_QuickCap_G4BSatU3PlusH_03.csv
53,0.0333714897959184,11.13,190122_QuickCap_G4BSatU3PlusH_03.csv
54,0.034159602739726,11.34,190122_QuickCap_G4BSatU3PlusH_03.csv
55,0.0343969586206897,11.55,190122_QuickCap_G4BSatU3PlusH_03.csv
56,0.0357293263888889,11.76,190122_QuickCap_G4BSatU3PlusH_03.csv
57,0.0353875314685315,11.97,190122_QuickCap_G4BSatU3PlusH_03.csv
58,0.0355679718309859,12.18,190122_QuickCap_G4BSatU3PlusH_03.csv
59,0.0354815602836879,12.39,190122_QuickCap_G4BSatU3PlusH_03.csv
60,0.0344221714285714,12.6,190122_QuickCap_G4BSatU3PlusH_03.csv
61,0.0345343165467626,12.81,190122_QuickCap_G4BSatU3PlusH_03.csv
62,0.0334025652173913,13.02,190122_QuickCap_G4BSatU3PlusH_03.csv
63,0.0343921532846715,13.23,190122_QuickCap_G4BSatU3PlusH_03.csv
64,0.0339482867647059,13.44,190122_QuickCap_G4BSatU3PlusH_03.csv
65,0.0336574074074074,13.65,190122_QuickCap_G4BSatU3PlusH_03.csv
66,0.0332929104477612,13.86,190122_QuickCap_G4BSatU3PlusH_03.csv
67,0.033475022556391,14.07,190122_QuickCap_G4BSatU3PlusH_03.csv
68,0.033446303030303,14.28,190122_QuickCap_G4BSatU3PlusH_03.csv
69,0.0334496335877863,14.49,190122_QuickCap_G4BSatU3PlusH_03.csv
70,0.0321997769230769,14.7,190122_QuickCap_G4BSatU3PlusH_03.csv
71,0.0319247751937985,14.91,190122_QuickCap_G4BSatU3PlusH_03.csv
72,0.032387515625,15.12,190122_QuickCap_G4BSatU3PlusH_03.csv
73,0.0312557244094488,15.33,190122_QuickCap_G4BSatU3PlusH_03.csv
74,0.029710746031746,15.54,190122_QuickCap_G4BSatU3PlusH_03.csv
75,0.029242752,15.75,190122_QuickCap_G4BSatU3PlusH_03.csv
76,0.0288663709677419,15.96,190122_QuickCap_G4BSatU3PlusH_03.csv
77,0.028633081300813,16.17,190122_QuickCap_G4BSatU3PlusH_03.csv
78,0.0275523770491803,16.38,190122_QuickCap_G4BSatU3PlusH_03.csv
79,0.0267637355371901,16.59,190122_QuickCap_G4BSatU3PlusH_03.csv
80,0.0259280416666667,16.8,190122_QuickCap_G4BSatU3PlusH_03.csv
81,0.025657462184874,17.01,190122_QuickCap_G4BSatU3PlusH_03.csv
82,0.0256118389830509,17.22,190122_QuickCap_G4BSatU3PlusH_03.csv
83,0.0244174358974359,17.43,190122_QuickCap_G4BSatU3PlusH_03.csv
84,0.0245563017241379,17.64,190122_QuickCap_G4BSatU3PlusH_03.csv
85,0.0238037391304348,17.85,190122_QuickCap_G4BSatU3PlusH_03.csv
86,0.023083701754386,18.06,190122_QuickCap_G4BSatU3PlusH_03.csv
87,0.0233821592920354,18.27,190122_QuickCap_G4BSatU3PlusH_03.csv
